ID_1	ISSN	ShortName	LongName	Year	SciSS	ISI_Category	ISI	ImpactFactor	IF_percentile	Citation_2yr	Article_2yr	Citation_ALL	Eigenfactor	EF_percentile	ArticleInfluence	AI_percentile	Citation_5yr	SelfCitation_5yr	Article_5yr	Notes	ID_2	RowUpdate	CatName	CatID	Price	Country	First_Pub	Publisher	normPrice	CE	EFn
NULL	1464-5297	SOC EPISTEMOL	Social Epistemology	2014	NULL	WU	ISI	NULL	NULL	NULL	NULL	NULL	0.000296139	0.0974107	0.444045	0.448661	35	NULL	42	NULL	0	2016-02-10 17:40:35	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0331676
NULL	0037-7732	SOC FORCES	SOCIAL FORCES	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00769559	0.78375	1.52404	0.901339	655	NULL	318	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	337.00	United-States	1922	University-of-North-Carolina-Press	NULL	NULL	0.861906
NULL	0951-631X	SOC HIST MED	SOCIAL HISTORY OF MEDICINE	2014	Sci SS	MQ	ISI	NULL	NULL	NULL	NULL	NULL	0.00049231	0.162679	0.178185	0.169464	42	NULL	174	NULL	0	2016-02-10 17:40:35	HISTORY AND PHILOSOPHY OF SCIENCE	65	255.00	United-Kingdom	1970	Oxford-University-Press-	NULL	NULL	0.0551387
NULL	0303-8300	SOC INDIC RES	SOCIAL INDICATORS RESEARCH	2014	SS	WU XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00911659	0.813571	0.618679	0.592857	1244	NULL	928	NULL	0	2016-02-10 17:40:35	PSYCHOLOGY	4	2686.00	Netherlands	1974	Springer-Verlag-Dordrecht	NULL	NULL	1.02106
NULL	1553-4510	SOC INFLUENCE	Social Influence	2014			ISI	NULL	NULL	NULL	NULL	NULL	0.000690874	0.223125	0.439486	0.444821	85	NULL	99	NULL	0	2016-02-10 17:40:35	PSYCHOLOGY	4	0.00		0		NULL	NULL	0.0773779
NULL	1751-2395	SOC ISS POLICY REV	Social Issues and Policy Review	2014	NULL	WQ	ISI	NULL	NULL	NULL	NULL	NULL	0.00062389	0.204107	1.63711	0.913214	88	NULL	24	NULL	0	2016-02-10 17:40:35	PSYCHOLOGY	4	NULL	NULL	NULL	NULL	NULL	NULL	0.0698757
NULL	0885-7466	SOC JUSTICE RES	Social Justice Research	2014			ISI	NULL	NULL	NULL	NULL	NULL	0.00147346	0.403125	0.900913	0.755714	141	NULL	103	NULL	0	2016-02-10 17:40:35	PSYCHOLOGY	4	0.00		0		NULL	NULL	0.165028
NULL	0964-6639	SOC LEGAL STUD	SOCIAL & LEGAL STUDIES	2014	SS	FE OM WU	ISI	NULL	NULL	NULL	NULL	NULL	0.000660651	0.214464	0.341031	0.350625	66	NULL	122	NULL	0	2016-02-10 17:40:35	CRIMINOLOGY	68	831.00	United-Kingdom	1992	Sage-Publications-Ltd-	NULL	NULL	0.0739929
NULL	2156-8693	SOC MENT HEALTH	Society and Mental Health	2014	NULL	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.000345316	0.114643	0.557613	0.546518	42	NULL	39	NULL	0	2016-02-10 17:40:35	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0386754
NULL	1474-2837	SOC MOVEMENT STUD	Social Movement Studies	2014	NULL	UU	ISI	NULL	NULL	NULL	NULL	NULL	0.00130215	0.373929	1.13897	0.834286	123	NULL	72	NULL	0	2016-02-10 17:40:35	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.145841
NULL	0894-1920	SOC NATUR RESOUR	SOCIETY & NATURAL RESOURCES	2014	SS	JB UQ XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00376335	0.638036	0.54862	0.539375	626	NULL	432	NULL	0	2016-02-10 17:40:35	NULL	0	1227.60	United-States	0	Taylor-&-Francis-Inc	NULL	NULL	0.421495
NULL	0378-8733	SOC NETWORKS	SOCIAL NETWORKS	2014	SS	BF XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00545479	0.71875	1.62809	0.9125	559	NULL	211	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	597.00	Netherlands	1979	Elsevier-BV--	NULL	NULL	0.610937
NULL	1747-0919	SOC NEUROSCI-UK	Social Neuroscience	2014	Sci	RU VI	ISI	NULL	NULL	NULL	NULL	NULL	0.00510245	0.704554	1.3445	0.876875	844	NULL	239	NULL	0	2016-02-10 17:40:35	NEUROSCIENCE	20	432.90		0		NULL	NULL	0.571474
NULL	0265-0525	SOC PHILOS POLICY	SOCIAL PHILOSOPHY & POLICY	2014	SS	HF WU	ISI	NULL	NULL	NULL	NULL	NULL	0.000338778	0.112857	0.177793	0.169107	30	NULL	120	NULL	0	2016-02-10 17:40:35	POLITICAL SCIENCE	15	210.00	United-Kingdom	1983	Cambridge-University-Press	NULL	NULL	0.0379431
NULL	0144-5596	SOC POLICY ADMIN	SOCIAL POLICY & ADMINISTRATION	2014	SS	UQ VM WM WY	ISI	NULL	NULL	NULL	NULL	NULL	0.00187099	0.466696	0.566487	0.552679	213	NULL	208	NULL	0	2016-02-10 17:40:35	POLITICAL SCIENCE	15	1436.00	United-Kingdom	1967	Blackwell-Publishing-Ltd	NULL	NULL	0.209551
NULL	1072-4745	SOC POLIT	SOCIAL POLITICS	2014	SS	WM ZK	ISI	NULL	NULL	NULL	NULL	NULL	0.00123352	0.358839	0.732864	0.670179	116	NULL	106	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	235.00	United-Kingdom	1994	Oxford-University-Press	NULL	NULL	0.138155
NULL	0037-7791	SOC PROBL	SOCIAL PROBLEMS	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00421004	0.663839	1.94952	0.935	343	NULL	136	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	381.00	United-States	1953	University-of-California-Press--	NULL	NULL	0.471525
NULL	0933-7954	SOC PSYCH PSYCH EPID	SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY	2014	Sci SS	VE	ISI	NULL	NULL	NULL	NULL	NULL	0.0107154	0.837054	0.849903	0.734107	1988	NULL	794	NULL	0	2016-02-10 17:40:35	PSYCHIATRY	108	2205.00	Germany	1966	Dr--Dietrich-Steinkopff-Verlag	NULL	NULL	1.20013
NULL	1381-2890	SOC PSYCHOL EDUC	Social Psychology of Education	2014	NULL	HI	ISI	NULL	NULL	NULL	NULL	NULL	0.000801611	0.255982	0.385366	0.395089	123	NULL	131	NULL	0	2016-02-10 17:40:35	EDUCATION	29	NULL	NULL	NULL	NULL	NULL	NULL	0.0897804
NULL	1948-5514	SOC PSYCHOL PERS SCI	Social Psychological and Personality Science	2014	NULL	WQ	ISI	NULL	NULL	NULL	NULL	NULL	0.00829236	0.796875	1.60192	0.909196	882	NULL	326	NULL	0	2016-02-10 17:40:35	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.928744
NULL	0190-2725	SOC PSYCHOL QUART	SOCIAL PSYCHOLOGY QUARTERLY	2014	SS	WQ	ISI	NULL	NULL	NULL	NULL	NULL	0.00251643	0.540625	1.82157	0.926339	258	NULL	87	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	229.00	United-States	1937	American-Sociological-Association	NULL	NULL	0.28184
NULL	1864-9335	SOC PSYCHOL-GERMANY	Social Psychology	2014	SS	WQ	ISI	NULL	NULL	NULL	NULL	NULL	0.00192525	0.473482	0.762553	0.687321	240	NULL	159	NULL	0	2016-02-10 17:40:35	PSYCHOLOGY	4	0.00		0		NULL	NULL	0.215627
NULL	0037-783X	SOC RES	SOCIAL RESEARCH	2014	NULL	WU	ISI	NULL	NULL	NULL	NULL	NULL	0.00105055	0.318571	0.249662	0.251429	99	NULL	265	NULL	0	2016-02-10 17:40:35	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	0.117662
NULL	0894-4393	SOC SCI COMPUT REV	SOCIAL SCIENCE COMPUTER REVIEW	2014	Sci SS	EV	ISI	NULL	NULL	NULL	NULL	NULL	0.00249011	0.537679	0.825366	0.721429	311	NULL	190	NULL	0	2016-02-10 17:40:35	NULL	0	635.00	United-States	1983	Sage-Publications,-Inc--	NULL	NULL	0.278893
NULL	0145-5532	SOC SCI HIST	SOCIAL SCIENCE HISTORY	2014	SS	MM MR	ISI	NULL	NULL	NULL	NULL	NULL	0.000540514	0.178036	0.378221	0.387232	33	NULL	90	NULL	0	2016-02-10 17:40:35	HISTORY	54	130.00	United-States	1976	Duke-University-Press	NULL	NULL	0.0605376
NULL	0539-0184	SOC SCI INFORM	SOCIAL SCIENCE INFORMATION SUR LES SCIENCES SOCIALES	2014	SS	NU WU	ISI	NULL	NULL	NULL	NULL	NULL	0.000435392	0.145	0.187806	0.180089	54	NULL	146	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	814.00		0		NULL	NULL	0.0487639
NULL	0362-3319	SOC SCI J	SOCIAL SCIENCE JOURNAL	2014	SS	WU	ISI	NULL	NULL	NULL	NULL	NULL	0.00122471	0.357232	0.261451	0.262589	154	NULL	295	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	512.00	United-States	1963	Elsevier-Inc	NULL	NULL	0.137167
NULL	1369-1465	SOC SCI JPN J	Social Science Japan Journal	2014	SS	WU	ISI	NULL	NULL	NULL	NULL	NULL	0.000150279	0.0460714	0.157735	0.147232	19	NULL	60	NULL	0	2016-02-10 17:40:35	POLITICAL SCIENCE	15	280.00		0		NULL	NULL	0.0168312
NULL	0277-9536	SOC SCI MED	SOCIAL SCIENCE & MEDICINE	2014	SS	NE WV	ISI	NULL	NULL	NULL	NULL	NULL	0.0530608	0.973036	1.35342	0.878482	7991	NULL	2469	NULL	0	2016-02-10 17:40:35	MEDICINE	2	5854.00	United-Kingdom	1982	Pergamon	NULL	NULL	5.94281
NULL	0038-4941	SOC SCI QUART	SOCIAL SCIENCE QUARTERLY	2014	SS	WU	ISI	NULL	NULL	NULL	NULL	NULL	0.00582984	0.730982	1.02554	0.799911	517	NULL	358	NULL	0	2016-02-10 17:40:35	POLITICAL SCIENCE	15	308.00	United-States	1920	Blackwell-Publishing,-Inc	NULL	NULL	0.652942
NULL	0049-089X	SOC SCI RES	SOCIAL SCIENCE RESEARCH	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00874872	0.805714	1.10193	0.824107	888	NULL	500	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	756.00	United-States	1972	Academic-Press	NULL	NULL	0.979857
NULL	1035-0330	SOC SEMIOT	Social Semiotics	2014	NULL	EU	ISI	NULL	NULL	NULL	NULL	NULL	0.000286947	0.0941964	0.168888	0.159643	28	NULL	107	NULL	0	2016-02-10 17:40:35	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	0.0321381
NULL	0037-7961	SOC SERV REV	SOCIAL SERVICE REVIEW	2014	SS	WY	ISI	NULL	NULL	NULL	NULL	NULL	0.00135788	0.382321	0.784539	0.698929	152	NULL	109	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	465.00	United-States	1927	University-of-Chicago-Press-	NULL	NULL	0.152082
NULL	0306-3127	SOC STUD SCI	SOCIAL STUDIES OF SCIENCE	2014	Sci SS	MQ	ISI	NULL	NULL	NULL	NULL	NULL	0.00377912	0.638839	1.30053	0.869643	409	NULL	183	NULL	0	2016-02-10 17:40:35	NULL	0	1435.00	United-Kingdom	1971	Sage-Publications-Ltd-	NULL	NULL	0.423262
NULL	1477-8211	SOC THEOR HEALTH	Social Theory & Health	2014			ISI	NULL	NULL	NULL	NULL	NULL	0.00069117	0.223214	0.418536	0.423571	96	NULL	104	NULL	0	2016-02-10 17:40:35	MEDICINE	2	0.00		0		NULL	NULL	0.077411
NULL	0037-8046	SOC WORK	SOCIAL WORK	2014	SS	WY	ISI	NULL	NULL	NULL	NULL	NULL	0.000907949	0.284375	0.397082	0.404821	174	NULL	144	NULL	0	2016-02-10 17:40:35	PSYCHIATRY	108	138.00	UNITED STATES	0		NULL	NULL	0.10169
NULL	0098-1389	SOC WORK HEALTH CARE	SOCIAL WORK IN HEALTH CARE	2014	SS	WY	ISI	NULL	NULL	NULL	NULL	NULL	0.00119157	0.350536	0.290857	0.29625	223	NULL	258	NULL	0	2016-02-10 17:40:35	MEDICINE	2	1199.70	United-States	1975	Haworth-Social-Work-Practice-Press	NULL	NULL	0.133455
NULL	1937-1918	SOC WORK PUBLIC HLTH	Social Work in Public Health	2014			ISI	NULL	NULL	NULL	NULL	NULL	0.000576956	0.189732	0.173023	0.163036	110	NULL	210	NULL	0	2016-02-10 17:40:35	PSYCHIATRY	108	0.00		0		NULL	NULL	0.0646191
NULL	1070-5309	SOC WORK RES	SOCIAL WORK RESEARCH	2014			ISI	NULL	NULL	NULL	NULL	NULL	0.000674398	0.218036	0.363004	0.372946	104	NULL	117	NULL	0	2016-02-10 17:40:35	PSYCHIATRY	108	0.00	United-States	1977	N-A-S-W-Press	NULL	NULL	0.0755326
NULL	0147-2011	SOCIETY	SOCIETY	2014	SS	WU XA	ISI	NULL	NULL	NULL	NULL	NULL	0.000591437	0.194911	0.128882	0.115268	70	NULL	289	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	407.00	United-States	1963	Transaction-Publishers	NULL	NULL	0.0662409
NULL	1475-1461	SOCIO-ECON REV	Socio-Economic Review	2014			ISI	NULL	NULL	NULL	NULL	NULL	0.00296118	0.580268	1.43451	0.889821	273	NULL	130	NULL	0	2016-02-10 17:40:35	POLITICAL SCIENCE	15	0.00		0		NULL	NULL	0.331652
NULL	0361-6525	SOCIOBIOLOGY	SOCIOBIOLOGY	2014	Sci	IY	ISI	NULL	NULL	NULL	NULL	NULL	0.000958681	0.298214	0.105735	0.0916964	184	NULL	571	NULL	0	2016-02-10 17:40:35	ECOLOGY AND EVOLUTION	6	150.00	United-States	1976	California-State-University,-Chico-	NULL	NULL	0.107372
NULL	0038-0288	SOCIOL CAS	SOCIOLOGICKY CASOPIS-CZECH SOCIOLOGICAL REVIEW	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.000479893	0.158839	0.17369	0.164107	48	NULL	174	NULL	0	2016-02-10 17:40:35	NULL	0	0.00		0		NULL	NULL	0.053748
NULL	0038-0407	SOCIOL EDUC	SOCIOLOGY OF EDUCATION	2014	SS	HA XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00251389	0.540357	1.68422	0.917411	224	NULL	94	NULL	0	2016-02-10 17:40:35	EDUCATION	29	229.00	United-States	1927	American-Sociological-Association	NULL	NULL	0.281555
NULL	0038-0342	SOCIOL FORSKNIN	SOCIOLOGISK FORSKNING	2014	NULL	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.000019	0.00732143	0.017052	0.0114286	4	NULL	70	NULL	0	2016-02-10 17:40:35	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.002128
NULL	0884-8971	SOCIOL FORUM	SOCIOLOGICAL FORUM	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00220518	0.509821	0.701391	0.648482	201	NULL	198	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	656.00	United-States	1986	Springer-New-York-LLC	NULL	NULL	0.24698
NULL	0141-9889	SOCIOL HEALTH ILL	SOCIOLOGY OF HEALTH & ILLNESS	2014	SS	NE WV XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00493333	0.697143	0.86542	0.740804	746	NULL	359	NULL	0	2016-02-10 17:40:35	MEDICINE	2	1147.00	United-Kingdom	1979	Blackwell-Publishing-Ltd	NULL	NULL	0.552533
NULL	0038-0245	SOCIOL INQ	SOCIOLOGICAL INQUIRY	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00129327	0.372054	0.636299	0.604464	150	NULL	128	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	202.00	United-States	1930	Blackwell-Publishing,-Inc	NULL	NULL	0.144846
NULL	0049-1241	SOCIOL METHOD RES	SOCIOLOGICAL METHODS & RESEARCH	2014	SS	PS XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00400218	0.653214	2.27067	0.949554	319	NULL	111	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	787.00	United-States	1972	Sage-Publications,-Inc-	NULL	NULL	0.448244
NULL	0081-1750	SOCIOL METHODOL	Sociological Methodology	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00248645	0.537411	3.26227	0.971964	184	NULL	48	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	306.00	UNITED STATES	0		NULL	NULL	0.278483
NULL	0731-1214	SOCIOL PERSPECT	SOCIOLOGICAL PERSPECTIVES	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00147572	0.403661	0.673449	0.629196	133	NULL	138	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	381.00	United-States	1958	University-of-California-Press--	NULL	NULL	0.16528
NULL	0038-0253	SOCIOL QUART	SOCIOLOGICAL QUARTERLY	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00242234	0.530804	0.990593	0.788571	250	NULL	154	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	422.00	United-States	1960	Blackwell-Publishing,-Inc	NULL	NULL	0.271302
NULL	1069-4404	SOCIOL RELIG	SOCIOLOGY OF RELIGION	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.000914091	0.286786	0.6326	0.601607	94	NULL	91	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	109.00	United-States	1940	Association-for-the-Sociology-of-Religion	NULL	NULL	0.102378
NULL	1360-7804	SOCIOL RES ONLINE	SOCIOLOGICAL RESEARCH ONLINE	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00148857	0.405446	0.265568	0.267857	147	NULL	353	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	278.49	ENGLAND	0		NULL	NULL	0.16672
NULL	0038-0261	SOCIOL REV	SOCIOLOGICAL REVIEW	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00270859	0.557589	0.604887	0.582054	277	NULL	282	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	541.00	United-Kingdom	0	Blackwell-Publishing-Ltd	NULL	NULL	0.303362
NULL	0038-0199	SOCIOL RURALIS	SOCIOLOGIA RURALIS	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00113194	0.335893	0.59904	0.578125	185	NULL	119	NULL	0	2016-02-10 17:40:35	NULL	0	534.00	United-Kingdom	1960	Blackwell-Publishing-Ltd	NULL	NULL	0.126777
NULL	0273-2173	SOCIOL SPECTRUM	SOCIOLOGICAL SPECTRUM	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.000590106	0.194554	0.242896	0.244554	77	NULL	153	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	717.30	United-States	1980	Taylor-&-Francis-Inc	NULL	NULL	0.0660919
NULL	0741-1235	SOCIOL SPORT J	SOCIOLOGY OF SPORT JOURNAL	2014	Sci SS	XW	ISI	NULL	NULL	NULL	NULL	NULL	0.000905638	0.283839	0.479279	0.480804	98	NULL	119	NULL	0	2016-02-10 17:40:35	NULL	0	350.00	United-States	1984	International-Association-for-the-Philosophy-of-Sport/Human-Kinetics	NULL	NULL	0.101431
NULL	0735-2751	SOCIOL THEOR	SOCIOLOGICAL THEORY	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00244322	0.532143	1.83174	0.927321	209	NULL	84	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	313.00	United-States	0	Blackwell-Publishing,-Inc	NULL	NULL	0.27364
NULL	0038-0296	SOCIOL TRAV	SOCIOLOGIE DU TRAVAIL	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.000506584	0.166161	0.279852	0.284643	30	NULL	114	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	272.00	France	1959	Elsevier-France-	NULL	NULL	0.0567374
NULL	0049-1225	SOCIOLOGIA-BRATISLAV	SOCIOLOGIA	2014	NULL	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.0000691	0.0194643	0.0356903	0.02375	13	NULL	122	NULL	0	2016-02-10 17:40:35	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	0.0077392
NULL	0038-0377	SOCIOLOGUS	Sociologus	2014	SS	BF XA	ISI	NULL	NULL	NULL	NULL	NULL	0.000107059	0.0316071	0.177427	0.168839	8	NULL	38	NULL	0	2016-02-10 17:40:35	POLITICAL SCIENCE	15	0.00		0		NULL	NULL	0.0119906
NULL	0038-0385	SOCIOLOGY	SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION	2014	SS	XA	ISI	NULL	NULL	NULL	NULL	NULL	0.00534274	0.714732	1.02896	0.800714	619	NULL	327	NULL	0	2016-02-10 17:40:35	SOCIOLOGY	19	708.00	United-Kingdom	1967	Sage-Publications-Ltd--	NULL	NULL	0.598387
NULL	1432-7643	SOFT COMPUT	SOFT COMPUTING	2014	Sci	EP EV	ISI	NULL	NULL	NULL	NULL	NULL	0.00478083	0.690446	0.413007	0.418929	845	NULL	729	NULL	0	2016-02-10 17:40:35	OPERATIONS RESEARCH	32	1185.00	Germany	1997	Springer-Verlag	NULL	NULL	0.535453
NULL	1539-445X	SOFT MATER	SOFT MATERIALS	2014	Sci	B1	ISI	NULL	NULL	NULL	NULL	NULL	0.000759656	0.243571	0.297148	0.303036	206	NULL	161	NULL	0	2016-02-10 17:40:35	PHYSICS AND CHEMISTRY	137	893.70	UNITED STATES	0		NULL	NULL	0.0850815
NULL	1744-683X	SOFT MATTER	Soft Matter	2014	Sci	EI B1 A6 UY	ISI	NULL	NULL	NULL	NULL	NULL	0.101521	0.989375	1.22692	0.855982	19930	NULL	5211	NULL	0	2016-02-10 17:40:35	PHYSICS AND CHEMISTRY	137	1995.00		0		NULL	NULL	11.3703
NULL	1619-1366	SOFTW SYST MODEL	Software and Systems Modeling	2014	Sci	A7	ISI	NULL	NULL	NULL	NULL	NULL	0.00144735	0.398661	0.60364	0.581339	123	NULL	151	NULL	0	2016-02-10 17:40:35	NULL	0	475.00		0		NULL	NULL	0.162103
NULL	0960-0833	SOFTW TEST VERIF REL	SOFTWARE TESTING VERIFICATION & RELIABILITY	2014	Sci	A7	ISI	NULL	NULL	NULL	NULL	NULL	0.000824475	0.2625	0.641023	0.608036	70	NULL	81	NULL	0	2016-02-10 17:40:35	NULL	0	1085.00	United-Kingdom	1991	John-Wiley-&-Sons-Ltd-	NULL	NULL	0.0923412
NULL	0038-0644	SOFTWARE PRACT EXPER	SOFTWARE-PRACTICE & EXPERIENCE	2014	Sci	A7	ISI	NULL	NULL	NULL	NULL	NULL	0.00216887	0.504643	0.440608	0.445625	241	NULL	310	NULL	0	2016-02-10 17:40:35	NULL	0	4705.00	United-Kingdom	1971	John-Wiley-&-Sons-Ltd-	NULL	NULL	0.242913
NULL	0963-9314	SOFTWARE QUAL J	SOFTWARE QUALITY JOURNAL	2014	Sci	A7	ISI	NULL	NULL	NULL	NULL	NULL	0.000894212	0.28	0.521432	0.515625	79	NULL	108	NULL	0	2016-02-10 17:40:35	NULL	0	717.00	United-States	1992	Springer-New-York-LLC	NULL	NULL	0.100152
NULL	0038-0717	SOIL BIOL BIOCHEM	SOIL BIOLOGY & BIOCHEMISTRY	2014	Sci	A4	ISI	NULL	NULL	NULL	NULL	NULL	0.0343919	0.953393	1.38043	0.883125	6569	NULL	1569	NULL	0	2016-02-10 17:40:35	PLANT BIOLOGY	14	3317.00	United-Kingdom	1969	Pergamon	NULL	NULL	3.85189
NULL	0267-7261	SOIL DYN EARTHQ ENG	SOIL DYNAMICS AND EARTHQUAKE ENGINEERING	2014	Sci	IX A5	ISI	NULL	NULL	NULL	NULL	NULL	0.00749389	0.778125	0.628418	0.598839	925	NULL	751	NULL	0	2016-02-10 17:40:35	STRUCTURAL ENGINEERING	11	2937.00	United-Kingdom	1982	Pergamon	NULL	NULL	0.839316
NULL	0038-0741	SOIL MECH FOUND ENG+	Soil Mechanics and Foundation Engineering	2014			ISI	NULL	NULL	NULL	NULL	NULL	0.0000608	0.0171429	0.0221403	0.014375	9	NULL	173	NULL	0	2016-02-10 17:40:35	STRUCTURAL ENGINEERING	11	0.00		0		NULL	NULL	0.0068096
NULL	1838-675X	SOIL RES	Soil Research	2014			ISI	NULL	NULL	NULL	NULL	NULL	0.00118132	0.348125	0.338162	0.346071	239	NULL	220	NULL	0	2016-02-10 17:40:35	PLANT BIOLOGY	14	0.00		0		NULL	NULL	0.132308
NULL	0038-075X	SOIL SCI	SOIL SCIENCE	2014	Sci	A4	ISI	NULL	NULL	NULL	NULL	NULL	0.00254044	0.542768	0.409179	0.415357	479	NULL	391	NULL	0	2016-02-10 17:40:35	PLANT BIOLOGY	14	631.00	United-States	1916	Lippincott-Williams-&-Wilkins	NULL	NULL	0.284529
NULL	0038-0768	SOIL SCI PLANT NUTR	SOIL SCIENCE AND PLANT NUTRITION	2014	Sci	A1 A4	ISI	NULL	NULL	NULL	NULL	NULL	0.00201495	0.485	0.289715	0.295446	421	NULL	438	NULL	0	2016-02-10 17:40:35	PLANT BIOLOGY	14	477.00	Japan	1955	Blackwell-Publishing-Asia	NULL	NULL	0.225674
NULL	0361-5995	SOIL SCI SOC AM J	SOIL SCIENCE SOCIETY OF AMERICA JOURNAL	2014	Sci	A4	ISI	NULL	NULL	NULL	NULL	NULL	0.0128703	0.861964	0.708504	0.652679	2251	NULL	1144	NULL	0	2016-02-10 17:40:35	PLANT BIOLOGY	14	673.00	United-States	1936	Soil-Science-Society-of-America	NULL	NULL	1.44147
NULL	1532-0383	SOIL SEDIMENT CONTAM	SOIL & SEDIMENT CONTAMINATION	2014	Sci	JA	ISI	NULL	NULL	NULL	NULL	NULL	0.000960719	0.298839	0.203714	0.198125	236	NULL	297	NULL	0	2016-02-10 17:40:35	NULL	0	1640.70	United-States	1992	Taylor-&-Francis-Inc	NULL	NULL	0.107601
NULL	0167-1987	SOIL TILL RES	SOIL & TILLAGE RESEARCH	2014	Sci	A4	ISI	NULL	NULL	NULL	NULL	NULL	0.00975935	0.823482	0.927019	0.765804	1867	NULL	663	NULL	0	2016-02-10 17:40:35	PLANT BIOLOGY	14	2693.00	Netherlands	1981	Elsevier-BV	NULL	NULL	1.09305
NULL	0266-0032	SOIL USE MANAGE	SOIL USE AND MANAGEMENT	2014	Sci	A4	ISI	NULL	NULL	NULL	NULL	NULL	0.00309337	0.591339	0.634563	0.603036	579	NULL	307	NULL	0	2016-02-10 17:40:35	PLANT BIOLOGY	14	871.00	United-Kingdom	1985	Blackwell-Publishing-Ltd	NULL	NULL	0.346457
NULL	1801-5395	SOIL WATER RES	Soil and Water Research	2014	NULL	XE	ISI	NULL	NULL	NULL	NULL	NULL	0.000249027	0.0797321	0.188951	0.181071	58	NULL	83	NULL	0	2016-02-10 17:40:35	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	0.027891
NULL	0927-0248	SOL ENERG MAT SOL C	SOLAR ENERGY MATERIALS AND SOLAR CELLS	2014	Sci	ID B1	ISI	NULL	NULL	NULL	NULL	NULL	0.0465068	0.968304	1.28797	0.867232	11083	NULL	2274	NULL	0	2016-02-10 17:40:35	PHYSICS AND CHEMISTRY	137	3151.00	Netherlands	1979	Elsevier-BV-	NULL	NULL	5.20876
NULL	0038-092X	SOL ENERGY	SOLAR ENERGY	2014	Sci	ID	ISI	NULL	NULL	NULL	NULL	NULL	0.0204329	0.91625	0.859013	0.738304	4675	NULL	1498	NULL	0	2016-02-10 17:40:35	ENERGY	69	3310.00	United-Kingdom	1957	Pergamon	NULL	NULL	2.28849
